chapter_id,chapter,topic_id,topic,type,text,text_en,choice_a,choice_b,choice_c,choice_d,answer,person_name,person_role
bab4,Bab 4: Mengenali Tamadun,4-1-maksud-tamadun,4.1 Maksud Tamadun,objective,Nyatakan satu maksud tamadun dalam bahasa Melayu. / State one meaning of civilisation in Malay.,,,,,,"Dalam bahasa Melayu, tamadun dikaitkan dengan peradaban yang merujuk kepada kemajuan dalam kebendaan dan pemikiran. / In Malay, civilisation is associated with peradaban, meaning progress in material life and thought.",,
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),summary,"Topik ini membandingkan konsep tamadun menurut pandangan Islam dan Barat, termasuk fokus pembangunan lahiriah dan rohaniah.","This topic compares the concept of civilisation according to Islamic and Western views, including focus on physical and spiritual development.",,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),fact,"Pandangan Islam membina tamadun atas asas Islam sebagai al-Din, iaitu cara hidup.","The Islamic view builds civilisation on the basis of Islam as al-Din, a way of life.",,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),fact,Pandangan Islam menekankan keseimbangan perkembangan lahiriah dan rohaniah berdasarkan al-Quran dan Hadis.,The Islamic view emphasizes a balance between physical and spiritual development based on the Quran and Hadith.,,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),fact,Ibn Khaldun memperkenalkan istilah umran dan hadharah dalam Muqaddimah.,Ibn Khaldun introduced the terms umran and hadharah in Muqaddimah.,,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),fact,"Hadharah merangkumi akidah, undang-undang, akhlak, falsafah, dan budaya, manakala madaniyyah merujuk kepada aspek kebendaan.","Hadharah covers faith, law, morals, philosophy, and culture, while madaniyyah refers to material aspects.",,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),fact,"Pandangan Barat lebih menekankan pembangunan lahiriah, kebendaan, sains, teknologi, ekonomi, dan pembandaran.","The Western view places more emphasis on physical and material development, science, technology, economics, and urbanization.",,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),person,Beliau memperkenalkan konsep umran dan hadharah serta menilai perkembangan masyarakat dan tamadun.,He introduced the concepts of umran and hadharah and assessed the development of society and civilisation.,,,,,,Ibn Khaldun,Sejarawan dan pemikir Islam
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),person,"Beliau mendefinisikan tamadun sebagai sistem yang memperkasakan politik, ekonomi, sosial, dan seni.","He defined civilisation as a system that strengthens politics, economy, society, and the arts.",,,,,,Arnold J. Toynbee,Sejarawan Barat
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),multiple_choice,Apakah asas utama konsep tamadun menurut pandangan Islam? / What is the main foundation of the concept of civilisation in the Islamic view?,,Islam sebagai al-Din / Islam as al-Din,Pembangunan fizikal semata-mata / Physical development only,Pencapaian sains dan teknologi / Scientific and technological achievement,Sistem perdagangan bebas / Free trade system,Islam sebagai al-Din / Islam as al-Din,,
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),multiple_choice,"Tokoh sejarawan Barat yang mendefinisikan tamadun sebagai sistem yang memperkasakan politik, ekonomi, sosial, dan seni ialah... / The Western historian who defined civilisation as a system empowering politics, economy, society, and arts is...",,E.H. Carr,Arnold J. Toynbee,Herodotus,Gordon Childe,Arnold J. Toynbee,,
bab4,Bab 4: Mengenali Tamadun,4-2-konsep-tamadun-islam-dan-barat,4.2 Konsep Tamadun (Islam & Barat),objective,Nyatakan satu perbezaan utama antara pandangan Islam dan pandangan Barat. / State one main difference between Islamic and Western views.,,,,,,"Pandangan Islam menekankan keseimbangan lahiriah dan rohaniah, manakala pandangan Barat lebih menekankan pembangunan lahiriah dan kebendaan. / The Islamic view emphasizes balance between physical and spiritual development, while the Western view emphasizes physical and material development.",,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,summary,"Topik ini menerangkan ciri-ciri tamadun awal dunia seperti pertanian, perdagangan, sistem pemerintahan, pembentukan bandar, pengkhususan pekerjaan, teknologi, organisasi sosial, agama, tulisan, dan kesenian.","This topic explains the characteristics of early world civilisations such as agriculture, trade, government systems, urban formation, job specialization, technology, social organisation, religion, writing, and art.",,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,fact,Pertanian dan perdagangan menjadi asas perkembangan tamadun awal.,Agriculture and trade became the foundation of early civilisations.,,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,fact,Sistem pemerintahan berkembang daripada pendeta kepada raja dan undang-undang.,Government systems evolved from priests to kings and laws.,,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,fact,Kampung berkembang menjadi bandar yang tersusun dengan kubu dan kuil.,Villages developed into organized cities with forts and temples.,,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,fact,"Pekerjaan menjadi lebih khusus seperti pemungut cukai, askar, jurutera, petani, dan tukang.","Jobs became more specialized such as tax collectors, soldiers, engineers, farmers, and artisans.",,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,fact,"Teknologi seperti monumen, metalurgi, roda, dan bajak memajukan tamadun awal.","Technologies such as monuments, metallurgy, wheels, and plows advanced early civilisations.",,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,fact,"Organisasi sosial menjadi lebih hierarki dengan golongan pemerintah, tukang, petani, dan hamba.","Social organization became more hierarchical with rulers, artisans, farmers, and slaves.",,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,fact,Agama dan kepercayaan memainkan peranan penting dalam kehidupan masyarakat.,Religion and belief played an important role in people's lives.,,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,fact,Tulisan seperti piktograf dan kuneiform membantu menyimpan rekod.,Writing systems such as pictographs and cuneiform helped preserve records.,,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,fact,Kesenian dan kesusasteraan memperkukuh identiti dan budaya masyarakat.,Art and literature strengthened identity and culture.,,,,,,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,multiple_choice,"Dalam organisasi sosial tamadun awal, golongan manakah berada di lapisan paling bawah? / In the social organization of early civilisations, which group was at the lowest tier?",,Petani / Farmers,Artisans / Artisans,Hamba / Slaves,Pedagang / Merchants,Hamba / Slaves,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,multiple_choice,Apakah contoh sistem tulisan awal yang menggunakan piktograf dalam Tamadun Mesopotamia? / What is an example of an early writing system using pictographs in Mesopotamian civilisation?,,Hieroglif / Hieroglyphs,Kuneiform / Cuneiform,Abjad / Alphabet,Sanskrit / Sanskrit,Kuneiform / Cuneiform,,
bab4,Bab 4: Mengenali Tamadun,4-3-ciri-ciri-tamadun-awal-dunia,4.3 Ciri-ciri Tamadun Awal Dunia,objective,Senaraikan dua ciri utama perkembangan tamadun awal dunia. / List two main characteristics of the development of early world civilisations.,,,,,,"Pertanian dan perdagangan, serta pembentukan bandar dan sistem pemerintahan. / Agriculture and trade, as well as city formation and government systems.",,
bab5,Bab 5: Tamadun Awal Dunia,5-1-empat-lokasi-tamadun-awal-dunia,5.1 Empat Lokasi Tamadun Awal Dunia,summary,Topik ini menerangkan empat tamadun awal dunia yang berkembang di lembah sungai serta kepentingan sungai kepada masyarakatnya.,This topic explains four early world civilisations that developed in river valleys and the importance of rivers to their communities.,,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-1-empat-lokasi-tamadun-awal-dunia,5.1 Empat Lokasi Tamadun Awal Dunia,fact,Tamadun Mesopotamia berkembang di antara Sungai Tigris dan Sungai Euphrates.,Mesopotamian Civilisation developed between the Tigris and Euphrates Rivers.,,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-1-empat-lokasi-tamadun-awal-dunia,5.1 Empat Lokasi Tamadun Awal Dunia,fact,Tamadun Mesir Purba berkembang di Lembah Sungai Nil.,Ancient Egyptian Civilisation developed in the Nile River Valley.,,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-1-empat-lokasi-tamadun-awal-dunia,5.1 Empat Lokasi Tamadun Awal Dunia,fact,Tamadun Indus berkembang di Lembah Sungai Indus.,Indus Civilisation developed in the Indus River Valley.,,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-1-empat-lokasi-tamadun-awal-dunia,5.1 Empat Lokasi Tamadun Awal Dunia,fact,Tamadun Huang He berkembang di Lembah Sungai Huang He atau Sungai Kuning.,"Huang He Civilisation developed in the Huang He, or Yellow River, Valley.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-1-empat-lokasi-tamadun-awal-dunia,5.1 Empat Lokasi Tamadun Awal Dunia,fact,"Sungai membekalkan air untuk pertanian dan kegunaan harian, di samping menjadi laluan perhubungan dan pengangkutan.","Rivers supplied water for agriculture and daily use, as well as routes for communication and transportation.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-1-empat-lokasi-tamadun-awal-dunia,5.1 Empat Lokasi Tamadun Awal Dunia,multiple_choice,"Antara yang berikut, sungai manakah yang berkaitan dengan Tamadun Mesopotamia? / Which of the following rivers is associated with the Mesopotamian Civilisation?",,Sungai Nil / Nile River,Sungai Indus / Indus River,Sungai Tigris / Tigris River,Sungai Huang He / Huang He River,Sungai Tigris / Tigris River,,
bab5,Bab 5: Tamadun Awal Dunia,5-1-empat-lokasi-tamadun-awal-dunia,5.1 Empat Lokasi Tamadun Awal Dunia,multiple_choice,Apakah fungsi utama sungai kepada masyarakat tamadun awal? / What was the main function of rivers to early civilisations?,,Pembinaan kubu tentera / Building military forts,Sumber air dan pengangkutan / Water source and transportation,Pusat perlombongan emas / Gold mining centres,Tempat rekreasi / Recreation spots,Sumber air dan pengangkutan / Water source and transportation,,
bab5,Bab 5: Tamadun Awal Dunia,5-1-empat-lokasi-tamadun-awal-dunia,5.1 Empat Lokasi Tamadun Awal Dunia,multiple_choice,Tamadun Mesir Purba terletak di kawasan lembah sungai yang dikenali sebagai: / Ancient Egyptian Civilisation was located in which river valley?,,Lembah Sungai Indus / Indus River Valley,Lembah Sungai Nil / Nile River Valley,Lembah Sungai Yangtze / Yangtze River Valley,Lembah Bulan Sabit / Crescent Valley,Lembah Sungai Nil / Nile River Valley,,
bab5,Bab 5: Tamadun Awal Dunia,5-1-empat-lokasi-tamadun-awal-dunia,5.1 Empat Lokasi Tamadun Awal Dunia,objective,Nyatakan dua kepentingan sungai kepada pembentukan tamadun awal dunia. / State two importances of rivers in the formation of early world civilisations.,,,,,,"Sungai membekalkan air untuk aktiviti pertanian dan kegunaan harian, serta menjadi laluan perhubungan dan pengangkutan. / Rivers provide water for agricultural activities and daily use, and serve as communication and transportation routes.",,
bab5,Bab 5: Tamadun Awal Dunia,5-2-perkembangan-empat-tamadun-awal-dunia,5.2 Perkembangan Empat Tamadun Awal Dunia,summary,"Topik ini menerangkan perkembangan Tamadun Mesopotamia, Mesir Purba, Indus dan Huang He.","This topic explains the development of the Mesopotamian, Ancient Egyptian, Indus, and Huang He Civilisations.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-2-perkembangan-empat-tamadun-awal-dunia,5.2 Perkembangan Empat Tamadun Awal Dunia,fact,"Tamadun Mesopotamia bermula di Sumeria, kawasan Bulan Sabit Subur, dan terkenal dengan negara-kota seperti Ur serta zigurat.",Mesopotamian Civilisation began in Sumer in the Fertile Crescent and was known for city-states such as Ur and ziggurats.,,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-2-perkembangan-empat-tamadun-awal-dunia,5.2 Perkembangan Empat Tamadun Awal Dunia,fact,"Tamadun Mesir Purba dikenali sebagai Hadiah Sungai Nil dan melalui zaman Kerajaan Purba, Pertengahan, dan Baru.","Ancient Egyptian Civilisation was known as the Gift of the Nile and passed through the Old, Middle, and New Kingdom periods.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-2-perkembangan-empat-tamadun-awal-dunia,5.2 Perkembangan Empat Tamadun Awal Dunia,fact,Tamadun Indus mempunyai bandar terancang Mohenjo-Daro dan Harappa dengan sistem perpaipan dan pembetungan yang canggih.,"Indus Civilisation had the planned cities of Mohenjo-Daro and Harappa, with sophisticated plumbing and sewerage systems.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-2-perkembangan-empat-tamadun-awal-dunia,5.2 Perkembangan Empat Tamadun Awal Dunia,fact,"Tamadun Huang He berkembang di utara China melalui kerajaan Xia, Shang, dan Zhou.","Huang He Civilisation developed in northern China through the Xia, Shang, and Zhou dynasties.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-2-perkembangan-empat-tamadun-awal-dunia,5.2 Perkembangan Empat Tamadun Awal Dunia,fact,Anyang menjadi salah satu pusat penting dalam perkembangan Tamadun Huang He.,Anyang was one important centre in the development of Huang He Civilisation.,,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-2-perkembangan-empat-tamadun-awal-dunia,5.2 Perkembangan Empat Tamadun Awal Dunia,multiple_choice,Mengapakah Mesir Purba digelar 'Hadiah Sungai Nil' oleh Herodotus? / Why was Ancient Egypt called 'The Gift of the Nile' by Herodotus?,,Membekalkan batu liat untuk bangunan / Supplied clay bricks for buildings,Banjir tahunan membawa lumpur hitam yang subur / Annual flooding brought fertile black silt,Menjadi kawasan pelancongan utama / Became a primary tourism hub,Membekalkan hasil laut utama dunia / Provided the world's main seafood supply,Banjir tahunan membawa lumpur hitam yang subur / Annual flooding brought fertile black silt,,
bab5,Bab 5: Tamadun Awal Dunia,5-2-perkembangan-empat-tamadun-awal-dunia,5.2 Perkembangan Empat Tamadun Awal Dunia,multiple_choice,Bandar terancang Mohenjo-Daro dan Harappa dibina dalam tamadun manakah? / The planned cities of Mohenjo-Daro and Harappa were built in which civilisation?,,Tamadun Mesopotamia / Mesopotamian Civilisation,Tamadun Mesir Purba / Ancient Egyptian Civilisation,Tamadun Indus / Indus Civilisation,Tamadun Huang He / Huang He Civilisation,Tamadun Indus / Indus Civilisation,,
bab5,Bab 5: Tamadun Awal Dunia,5-2-perkembangan-empat-tamadun-awal-dunia,5.2 Perkembangan Empat Tamadun Awal Dunia,multiple_choice,Apakah tempat ibadat berbentuk piramid yang dibina di pusat bandar Tamadun Mesopotamia? / What pyramid-shaped place of worship was built in the city center of the Mesopotamian Civilisation?,,Sfinks / Sphinx,Piramid / Pyramid,Zigurat / Ziggurat,Candi / Temple,Zigurat / Ziggurat,,
bab5,Bab 5: Tamadun Awal Dunia,5-2-perkembangan-empat-tamadun-awal-dunia,5.2 Perkembangan Empat Tamadun Awal Dunia,objective,Jelaskan keistimewaan perancangan bandar dalam Tamadun Indus. / Explain the special features of city planning in the Indus Civilisation.,,,,,,"Kota dibina mengikut grid yang tepat, mempunyai jalan raya yang lebar, dinding bata tebal untuk mengelakkan banjir, serta sistem perpaipan dan pembetungan yang canggih. / Cities were built on a precise grid pattern, with wide roads, thick brick walls to prevent flooding, and sophisticated piping and sewerage systems.",,
bab5,Bab 5: Tamadun Awal Dunia,5-3-perbandingan-sumbangan-tamadun-awal,5.3 Perbandingan Sumbangan Tamadun Awal,summary,"Topik ini membandingkan sumbangan tamadun awal dalam pemerintahan, ekonomi, teknologi, kesenian dan binaan.","This topic compares contributions of early civilisations in government, economy, technology, arts, and architecture.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-3-perbandingan-sumbangan-tamadun-awal,5.3 Perbandingan Sumbangan Tamadun Awal,fact,"Tamadun Mesopotamia menyumbang Kod Hammurabi, tulisan kuneiform, roda, bajak, sauh, dan sistem nombor berasaskan 60.","Mesopotamian Civilisation contributed the Code of Hammurabi, cuneiform writing, the wheel, plough, anchor, and a base-60 number system.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-3-perbandingan-sumbangan-tamadun-awal,5.3 Perbandingan Sumbangan Tamadun Awal,fact,"Tamadun Mesir Purba diperintah oleh Firaun dan menghasilkan papirus, kalendar 365 hari, perubatan, piramid, serta Sfinks.","Ancient Egypt was ruled by Pharaohs and produced papyrus, a 365-day calendar, medicine, pyramids, and the Sphinx.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-3-perbandingan-sumbangan-tamadun-awal,5.3 Perbandingan Sumbangan Tamadun Awal,fact,"Tamadun Indus mempunyai pemerintahan oleh golongan pendeta, perkembangan pertanian dan perdagangan, serta tembikar dan ukiran batu.","Indus Civilisation was governed by priests and developed agriculture, trade, pottery, and stone carvings.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-3-perbandingan-sumbangan-tamadun-awal,5.3 Perbandingan Sumbangan Tamadun Awal,fact,"Tamadun Huang He memperkenalkan konsep Mandat dari Syurga, kompas magnetik, benang sutera, dan puisi.","Huang He Civilisation introduced the Mandate of Heaven, magnetic compass, silk thread, and poetry.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-3-perbandingan-sumbangan-tamadun-awal,5.3 Perbandingan Sumbangan Tamadun Awal,fact,"Sumbangan tamadun awal menjadi asas perkembangan pentadbiran, ekonomi, teknologi, dan kebudayaan dunia.","Early civilisations' contributions formed foundations for world administration, economy, technology, and culture.",,,,,,,
bab5,Bab 5: Tamadun Awal Dunia,5-3-perbandingan-sumbangan-tamadun-awal,5.3 Perbandingan Sumbangan Tamadun Awal,multiple_choice,Apakah sumbangan penting Raja Hammurabi dari Tamadun Mesopotamia? / What was the major contribution of King Hammurabi of the Mesopotamian Civilisation?,,Pembinaan Piramid / Construction of Pyramids,Kod Undang-undang Hammurabi / Code of Hammurabi,Penciptaan Kompas Magnetik / Invention of the magnetic compass,Penemuan kertas papirus / Invention of papyrus paper,Kod Undang-undang Hammurabi / Code of Hammurabi,,
bab5,Bab 5: Tamadun Awal Dunia,5-3-perbandingan-sumbangan-tamadun-awal,5.3 Perbandingan Sumbangan Tamadun Awal,multiple_choice,Sistem tulisan terawal yang dicipta oleh masyarakat Mesir Purba dikenali sebagai: / The earliest writing system created by the Ancient Egyptians is known as:,,Kuneiform / Cuneiform,Piktograf / Pictograph,Hieroglif / Hieroglyphs,Ideogram / Ideogram,Hieroglif / Hieroglyphs,,
bab5,Bab 5: Tamadun Awal Dunia,5-3-perbandingan-sumbangan-tamadun-awal,5.3 Perbandingan Sumbangan Tamadun Awal,multiple_choice,Apakah inovasi teknologi yang dihasilkan oleh masyarakat Tamadun Huang He? / Which technological innovation was produced by the Huang He Civilisation?,,Roda dan sauh / Wheel and anchor,Kompas magnetik dan benang sutera / Magnetic compass and silk thread,Terusan air dan zigurat / Water canals and ziggurats,Ubat mumi dan papirus / Mummification medicine and papyrus,Kompas magnetik dan benang sutera / Magnetic compass and silk thread,,
bab5,Bab 5: Tamadun Awal Dunia,5-3-perbandingan-sumbangan-tamadun-awal,5.3 Perbandingan Sumbangan Tamadun Awal,objective,Terangkan dua sumbangan Tamadun Mesopotamia dalam bidang teknologi dan matematik. / Explain two contributions of the Mesopotamian Civilisation in technology and mathematics.,,,,,,"Tamadun Mesopotamia mencipta roda, bajak, dan sauh untuk pengangkutan serta pertanian, dan memperkenalkan sistem nombor berasaskan 60 yang membahagikan masa kepada 60 minit dan bulatan kepada 360 darjah. / Mesopotamian Civilisation invented the wheel, plough, and anchor for transport and agriculture, and introduced a base-60 number system that divides time into 60 minutes and circles into 360 degrees.",,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-1-tamadun-yunani-lokasi-dan-perkembangannya,6.1 Tamadun Yunani: Lokasi dan Perkembangannya,summary,"Topik ini menerangkan lokasi, polis dan ciri utama Tamadun Yunani.","This topic explains the location, polis, and main features of Greek Civilisation.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-1-tamadun-yunani-lokasi-dan-perkembangannya,6.1 Tamadun Yunani: Lokasi dan Perkembangannya,fact,Tamadun Yunani berkembang di Semenanjung Greece dan pulau-pulau di Laut Aegean serta Laut Mediterranean antara 1000 SM hingga 800 SM.,Greek Civilisation developed on the Greek Peninsula and islands in the Aegean and Mediterranean Seas between 1000 BC and 800 BC.,,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-1-tamadun-yunani-lokasi-dan-perkembangannya,6.1 Tamadun Yunani: Lokasi dan Perkembangannya,fact,"Negara-kota Yunani dikenali sebagai polis dan terdiri daripada bandar utama, bandar kecil, serta kawasan kampung.","Greek city-states were known as polis and consisted of a main town, small towns, and countryside villages.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-1-tamadun-yunani-lokasi-dan-perkembangannya,6.1 Tamadun Yunani: Lokasi dan Perkembangannya,fact,"Acropolis ialah pusat komuniti berkubu di lokasi strategik, manakala Agora ialah kawasan lapang untuk pertemuan dan pasar awam.","The Acropolis was a fortified community centre in a strategic location, while the Agora was an open meeting and marketplace area.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-1-tamadun-yunani-lokasi-dan-perkembangannya,6.1 Tamadun Yunani: Lokasi dan Perkembangannya,fact,"Athens mempunyai penduduk paling ramai, Sparta paling luas, dan Corinth juga merupakan polis terkenal.","Athens had the largest population, Sparta was the largest in area, and Corinth was also a famous polis.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-1-tamadun-yunani-lokasi-dan-perkembangannya,6.1 Tamadun Yunani: Lokasi dan Perkembangannya,multiple_choice,Apakah kawasan lapang di dalam polis yang berfungsi sebagai tempat pertemuan dan pasar awam? / What is the open area in a polis that functioned as a meeting place and public market?,,Acropolis,Agora,Colosseum,Parthenon,Agora,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-1-tamadun-yunani-lokasi-dan-perkembangannya,6.1 Tamadun Yunani: Lokasi dan Perkembangannya,multiple_choice,"Antara polis berikut, yang manakah mempunyai bilangan penduduk yang paling ramai dalam Tamadun Yunani? / Among the following polis, which had the largest population in Greek Civilisation?",,Sparta,Corinth,Athens,Olympia,Athens,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-1-tamadun-yunani-lokasi-dan-perkembangannya,6.1 Tamadun Yunani: Lokasi dan Perkembangannya,multiple_choice,Mengapakah Acropolis dianggap sebagai lokasi yang paling strategik di dalam sesebuah polis? / Why was the Acropolis considered the most strategic location in a polis?,,Ia merupakan pusat utama aktiviti pertanian / It was the main center for agricultural activities,Ia dilengkapi kemudahan pengangkutan moden / It was equipped with modern transportation facilities,"Ia menyediakan perlindungan, pusat pentadbiran, dan tempat ibadat / It provided protection, administration centers, and places of worship",Ia merupakan tempat tinggal utama bagi golongan hamba / It was the main residence for slaves,"Ia menyediakan perlindungan, pusat pentadbiran, dan tempat ibadat / It provided protection, administration centers, and places of worship",,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-1-tamadun-yunani-lokasi-dan-perkembangannya,6.1 Tamadun Yunani: Lokasi dan Perkembangannya,objective,Jelaskan tiga komponen utama yang membentuk sesebuah polis dalam Tamadun Yunani. / Explain the three main components that formed a polis in Greek Civilisation.,,,,,,"Polis terdiri daripada bandar utama, bandar kecil, dan kawasan kampung. Acropolis menjadi pusat pentadbiran dan kubu pertahanan, manakala Agora berfungsi sebagai pasar dan tempat perjumpaan awam. / A polis consisted of a main town, small towns, and countryside villages. The Acropolis was an administrative centre and defensive fortress, while the Agora served as a marketplace and public gathering space.",,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-2-peningkatan-pemerintahan-dan-pentadbiran-yunani,6.2 Peningkatan Pemerintahan dan Pentadbiran Tamadun Yunani,summary,Topik ini menerangkan perkembangan sistem pemerintahan Athens dan Sparta.,This topic explains the development of government systems in Athens and Sparta.,,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-2-peningkatan-pemerintahan-dan-pentadbiran-yunani,6.2 Peningkatan Pemerintahan dan Pentadbiran Tamadun Yunani,fact,"Athens melalui sistem Monarki, Oligarki, Aristokrasi, Tirani, dan Demokrasi.","Athens experienced Monarchy, Oligarchy, Aristocracy, Tyranny, and Democracy.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-2-peningkatan-pemerintahan-dan-pentadbiran-yunani,6.2 Peningkatan Pemerintahan dan Pentadbiran Tamadun Yunani,fact,"Demokrasi Athens melibatkan Dewan Perhimpunan, Majlis 500, Majistret, dan Juri.","Athenian democracy involved the Assembly, Council of 500, Magistrates, and Juries.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-2-peningkatan-pemerintahan-dan-pentadbiran-yunani,6.2 Peningkatan Pemerintahan dan Pentadbiran Tamadun Yunani,fact,Pericles memantapkan demokrasi dengan menekankan kuasa rakyat.,Pericles strengthened democracy by emphasizing the power of citizens.,,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-2-peningkatan-pemerintahan-dan-pentadbiran-yunani,6.2 Peningkatan Pemerintahan dan Pentadbiran Tamadun Yunani,fact,Sparta mengamalkan monarki terhad yang dipimpin dua raja serta menekankan disiplin ketenteraan dan latihan fizikal.,Sparta practised a limited monarchy led by two kings and emphasized military discipline and physical training.,,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-2-peningkatan-pemerintahan-dan-pentadbiran-yunani,6.2 Peningkatan Pemerintahan dan Pentadbiran Tamadun Yunani,multiple_choice,Apakah urutan perkembangan sistem pemerintahan di Athens sebelum mencapai sistem demokrasi? / What was the sequence of governance system changes in Athens before reaching democracy?,,Monarki → Oligarki → Aristokrasi → Tirani → Demokrasi / Monarchy → Oligarchy → Aristocracy → Tyranny → Democracy,Monarki → Aristokrasi → Oligarki → Tirani → Demokrasi / Monarchy → Aristocracy → Oligarchy → Tyranny → Democracy,Oligarki → Monarki → Tirani → Aristokrasi → Demokrasi / Oligarchy → Monarchy → Tyranny → Aristocracy → Democracy,Tirani → Oligarki → Aristokrasi → Monarki → Demokrasi / Tyranny → Oligarchy → Aristocracy → Monarchy → Democracy,Monarki → Oligarki → Aristokrasi → Tirani → Demokrasi / Monarchy → Oligarchy → Aristocracy → Tyranny → Democracy,,
